2026-06-09 00:07:02 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:10:05 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:10:06 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:10:06 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:10:06 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:10:07 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:12:11 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:12:11 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:12:11 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:12:11 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:12:12 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:12:12 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:12:15 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:12:15 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:12:16 | INFO     | server.app:log_requests:49 | POST /chat/conversations/new → 200 (0.00s)
2026-06-09 14:12:16 | INFO     | server.routes.chat:chat:35 | 📥 收到请求: message=Python 怎么学？, model=fast, conv_id=c52175aa-9482-4d4d-9a54-a11dda4a26d4
2026-06-09 14:12:16 | INFO     | server.routes.chat:chat:44 | 🔄 切换模型: qwen2.5:3b-instruct → qwen2.5:3b-instruct (key=fast)
2026-06-09 14:12:16 | INFO     | server.app:log_requests:49 | POST /chat → 200 (0.01s)
2026-06-09 14:12:19 | INFO     | agent.core:_generate_title:665 | 标题: Python 学习指南
2026-06-09 14:12:25 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:12:29 | INFO     | server.app:log_requests:49 | POST /chat/conversations/switch → 200 (0.00s)
2026-06-09 14:12:29 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:12:30 | INFO     | server.routes.chat:chat:35 | 📥 收到请求: message=有哪些适合初学者的Python项目？, model=fast, conv_id=c52175aa-9482-4d4d-9a54-a11dda4a26d4
2026-06-09 14:12:30 | INFO     | server.routes.chat:chat:44 | 🔄 切换模型: qwen2.5:3b-instruct → qwen2.5:3b-instruct (key=fast)
2026-06-09 14:12:30 | INFO     | server.app:log_requests:49 | POST /chat → 200 (0.01s)
2026-06-09 14:12:36 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:12:38 | INFO     | server.app:log_requests:49 | POST /chat/conversations/switch → 200 (0.00s)
2026-06-09 14:12:38 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:12:40 | INFO     | server.app:log_requests:49 | POST /chat/conversations/new → 200 (0.00s)
2026-06-09 14:12:40 | INFO     | server.routes.chat:chat:35 | 📥 收到请求: message=帮我写一份周报, model=fast, conv_id=09b92121-5d3f-4dad-8938-9a321ec805fc
2026-06-09 14:12:40 | INFO     | server.routes.chat:chat:44 | 🔄 切换模型: qwen2.5:3b-instruct → qwen2.5:3b-instruct (key=fast)
2026-06-09 14:12:40 | INFO     | server.app:log_requests:49 | POST /chat → 200 (0.01s)
2026-06-09 14:12:42 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:12:50 | INFO     | server.app:log_requests:49 | OPTIONS /chat/conversations/09b92121-5d3f-4dad-8938-9a321ec805fc → 200 (0.00s)
2026-06-09 14:12:50 | INFO     | server.app:log_requests:49 | DELETE /chat/conversations/09b92121-5d3f-4dad-8938-9a321ec805fc → 200 (0.00s)
2026-06-09 14:12:50 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:12:50 | INFO     | server.app:log_requests:49 | POST /chat/conversations/switch → 200 (0.00s)
2026-06-09 14:12:50 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:15:23 | INFO     | __main__:setup_logging:27 | 日志系统初始化完成
2026-06-09 14:15:23 | INFO     | __main__:main:176 | LocalMind Agent 启动中...
2026-06-09 14:15:25 | INFO     | __main__:check_ollama:51 | Ollama 运行中，15 个模型
2026-06-09 14:15:25 | INFO     | __main__:init_data:87 | 初始化数据目录
2026-06-09 14:15:25 | INFO     | __main__:init_data:103 | 数据目录就绪，7 个模式
2026-06-09 14:15:25 | INFO     | __main__:check_models:108 | 检查 AI 模型
2026-06-09 14:15:27 | INFO     | __main__:check_models:116 | Ollama 模型就绪: qwen2.5:3b-instruct
2026-06-09 14:15:27 | INFO     | __main__:check_models:116 | Ollama 模型就绪: qwen2.5:7b-instruct
2026-06-09 14:15:27 | INFO     | __main__:check_models:129 | 胸片模型就绪: tools/xray/xray_models/best_classifier.pth (94.0 MB)
2026-06-09 14:15:27 | INFO     | __main__:start_server:164 | 启动服务: 0.0.0.0:8765
2026-06-09 14:15:27 | INFO     | __main__:start_server:165 | 鉴权状态: 🔓 未启用
2026-06-09 14:15:30 | INFO     | tools.rag.evaluator:__init__:14 | RAG 评估器初始化完成
2026-06-09 14:15:30 | INFO     | tools.rag.engine:__init__:43 | RAG 引擎初始化完成: embed=bge-m3, chunk=500
2026-06-09 14:15:30 | INFO     | agent.core:_apply_mode_tools:99 | 模式 [normal] 启用工具: ['vision_describe', 'xray_diagnose', 'rag_search', 'web_search', 'execute_code', 'calculate', 'read_file', 'write_file', 'list_files', 'get_current_time', 'remember', 'recall', 'send_email']
2026-06-09 14:15:30 | INFO     | agent.core:__init__:57 | LocalMindAgent 初始化完成, 模式: normal, 模型: qwen2.5:3b-instruct
2026-06-09 14:15:30 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.01s)
2026-06-09 14:15:31 | INFO     | server.app:log_requests:49 | POST /chat/conversations/new → 200 (0.00s)
2026-06-09 14:15:31 | INFO     | server.routes.chat:chat:35 | 📥 收到请求: message=Python 怎么学？, model=fast, conv_id=c46c724b-33b7-4d43-90f8-359869de6d98
2026-06-09 14:15:31 | INFO     | server.routes.chat:chat:44 | 🔄 切换模型: qwen2.5:3b-instruct → qwen2.5:3b-instruct (key=fast)
2026-06-09 14:15:31 | INFO     | server.app:log_requests:49 | POST /chat → 200 (0.01s)
2026-06-09 14:15:31 | INFO     | agent.core:_generate_title:665 | 标题: Python 学习指南
2026-06-09 14:15:35 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:15:39 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:15:40 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:15:40 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:15:41 | INFO     | server.app:log_requests:49 | POST /chat/conversations/switch → 200 (0.00s)
2026-06-09 14:15:41 | INFO     | server.app:log_requests:49 | GET /chat/history → 200 (0.00s)
2026-06-09 14:15:41 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:18:15 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:18:20 | INFO     | server.app:log_requests:49 | POST /chat/conversations/switch → 200 (0.00s)
2026-06-09 14:18:20 | INFO     | server.app:log_requests:49 | GET /chat/history → 200 (0.00s)
2026-06-09 14:18:20 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:20:57 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:20:57 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:21:00 | INFO     | server.app:log_requests:49 | POST /chat/conversations/switch → 200 (0.00s)
2026-06-09 14:21:00 | INFO     | server.app:log_requests:49 | GET /chat/history → 200 (0.00s)
2026-06-09 14:21:00 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:21:01 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:21:10 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:21:11 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:21:11 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:21:11 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:21:12 | INFO     | server.app:log_requests:49 | POST /chat/conversations/new → 200 (0.00s)
2026-06-09 14:21:12 | INFO     | server.routes.chat:chat:35 | 📥 收到请求: message=Python 怎么学？, model=fast, conv_id=1eef5e91-bbb5-4251-8b85-f894f2f3ff4c
2026-06-09 14:21:12 | INFO     | server.routes.chat:chat:44 | 🔄 切换模型: qwen2.5:3b-instruct → qwen2.5:3b-instruct (key=fast)
2026-06-09 14:21:12 | INFO     | server.app:log_requests:49 | POST /chat → 200 (0.01s)
2026-06-09 14:21:20 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:21:46 | INFO     | server.app:log_requests:49 | OPTIONS /chat/conversations/c46c724b-33b7-4d43-90f8-359869de6d98 → 200 (0.00s)
2026-06-09 14:21:46 | INFO     | server.app:log_requests:49 | DELETE /chat/conversations/c46c724b-33b7-4d43-90f8-359869de6d98 → 200 (0.00s)
2026-06-09 14:21:46 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:22:00 | INFO     | __main__:setup_logging:27 | 日志系统初始化完成
2026-06-09 14:22:00 | INFO     | __main__:main:176 | LocalMind Agent 启动中...
2026-06-09 14:22:02 | INFO     | __main__:check_ollama:51 | Ollama 运行中，15 个模型
2026-06-09 14:22:02 | INFO     | __main__:init_data:87 | 初始化数据目录
2026-06-09 14:22:02 | INFO     | __main__:init_data:103 | 数据目录就绪，7 个模式
2026-06-09 14:22:02 | INFO     | __main__:check_models:108 | 检查 AI 模型
2026-06-09 14:22:04 | INFO     | __main__:check_models:116 | Ollama 模型就绪: qwen2.5:3b-instruct
2026-06-09 14:22:04 | INFO     | __main__:check_models:116 | Ollama 模型就绪: qwen2.5:7b-instruct
2026-06-09 14:22:04 | INFO     | __main__:check_models:129 | 胸片模型就绪: tools/xray/xray_models/best_classifier.pth (94.0 MB)
2026-06-09 14:22:04 | INFO     | __main__:start_server:164 | 启动服务: 0.0.0.0:8765
2026-06-09 14:22:04 | INFO     | __main__:start_server:165 | 鉴权状态: 🔓 未启用
2026-06-09 14:23:24 | INFO     | tools.rag.evaluator:__init__:14 | RAG 评估器初始化完成
2026-06-09 14:23:24 | INFO     | tools.rag.engine:__init__:43 | RAG 引擎初始化完成: embed=bge-m3, chunk=500
2026-06-09 14:23:24 | INFO     | agent.core:_apply_mode_tools:99 | 模式 [normal] 启用工具: ['vision_describe', 'xray_diagnose', 'rag_search', 'web_search', 'execute_code', 'calculate', 'read_file', 'write_file', 'list_files', 'get_current_time', 'remember', 'recall', 'send_email']
2026-06-09 14:23:24 | INFO     | agent.core:__init__:57 | LocalMindAgent 初始化完成, 模式: normal, 模型: qwen2.5:3b-instruct
2026-06-09 14:23:24 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.01s)
2026-06-09 14:23:49 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:23:50 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:23:50 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:23:50 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:23:57 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:23:58 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:23:58 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:23:59 | INFO     | server.app:log_requests:49 | POST /chat/conversations/new → 200 (0.00s)
2026-06-09 14:23:59 | INFO     | server.routes.chat:chat:35 | 📥 收到请求: message=Python 怎么学？, model=fast, conv_id=158225e0-e364-4d0d-bebb-d06a425e91d0
2026-06-09 14:23:59 | INFO     | server.routes.chat:chat:44 | 🔄 切换模型: qwen2.5:3b-instruct → qwen2.5:3b-instruct (key=fast)
2026-06-09 14:23:59 | INFO     | server.app:log_requests:49 | POST /chat → 200 (0.01s)
2026-06-09 14:24:00 | INFO     | agent.core:_generate_title:665 | 标题: Python 学习指南
2026-06-09 14:24:04 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:24:56 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:27:11 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:27:11 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:27:12 | INFO     | server.app:log_requests:49 | POST /chat/conversations/switch → 200 (0.00s)
2026-06-09 14:27:12 | INFO     | server.app:log_requests:49 | GET /chat/history → 200 (0.00s)
2026-06-09 14:27:12 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:27:28 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:27:53 | INFO     | server.app:log_requests:49 | POST /chat/conversations/new → 200 (0.00s)
2026-06-09 14:27:53 | INFO     | server.routes.chat:chat:35 | 📥 收到请求: message=Python 怎么学？, model=fast, conv_id=821cd6ec-6f62-4eef-951f-6c2bbfa66fe2
2026-06-09 14:27:53 | INFO     | server.routes.chat:chat:44 | 🔄 切换模型: qwen2.5:3b-instruct → qwen2.5:3b-instruct (key=fast)
2026-06-09 14:27:53 | INFO     | server.app:log_requests:49 | POST /chat → 200 (0.01s)
2026-06-09 14:27:57 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:28:06 | INFO     | server.app:log_requests:49 | OPTIONS /chat/conversations/158225e0-e364-4d0d-bebb-d06a425e91d0 → 200 (0.00s)
2026-06-09 14:28:06 | INFO     | server.app:log_requests:49 | DELETE /chat/conversations/158225e0-e364-4d0d-bebb-d06a425e91d0 → 200 (0.00s)
2026-06-09 14:28:06 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:28:17 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:28:25 | INFO     | server.app:log_requests:49 | POST /chat/conversations/switch → 200 (0.00s)
2026-06-09 14:28:25 | INFO     | server.app:log_requests:49 | GET /chat/history → 200 (0.00s)
2026-06-09 14:28:25 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:28:28 | INFO     | server.app:log_requests:49 | POST /chat/conversations/switch → 200 (0.00s)
2026-06-09 14:28:28 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:28:44 | INFO     | server.app:log_requests:49 | POST /chat/conversations/new → 200 (0.00s)
2026-06-09 14:28:44 | INFO     | server.routes.chat:chat:35 | 📥 收到请求: message=Python 怎么学？, model=fast, conv_id=4bd96dfb-a80a-4eb9-b8dc-6f3a4f0ddeab
2026-06-09 14:28:44 | INFO     | server.routes.chat:chat:44 | 🔄 切换模型: qwen2.5:3b-instruct → qwen2.5:3b-instruct (key=fast)
2026-06-09 14:28:44 | INFO     | server.app:log_requests:49 | POST /chat → 200 (0.01s)
2026-06-09 14:28:51 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:28:52 | INFO     | server.app:log_requests:49 | OPTIONS /chat/conversations/821cd6ec-6f62-4eef-951f-6c2bbfa66fe2 → 200 (0.00s)
2026-06-09 14:28:52 | INFO     | server.app:log_requests:49 | DELETE /chat/conversations/821cd6ec-6f62-4eef-951f-6c2bbfa66fe2 → 200 (0.00s)
2026-06-09 14:28:52 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:29:09 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:29:09 | INFO     | server.app:log_requests:49 | GET /favicon.ico → 404 (0.00s)
2026-06-09 14:31:56 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:31:56 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:31:56 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:31:58 | INFO     | server.app:log_requests:49 | POST /chat/conversations/switch → 200 (0.00s)
2026-06-09 14:31:58 | INFO     | server.app:log_requests:49 | GET /chat/history → 200 (0.00s)
2026-06-09 14:31:58 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:31:59 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:32:00 | INFO     | server.app:log_requests:49 | OPTIONS /chat/conversations/4bd96dfb-a80a-4eb9-b8dc-6f3a4f0ddeab → 200 (0.00s)
2026-06-09 14:32:00 | INFO     | server.app:log_requests:49 | DELETE /chat/conversations/4bd96dfb-a80a-4eb9-b8dc-6f3a4f0ddeab → 200 (0.00s)
2026-06-09 14:32:00 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:32:04 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:32:04 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:32:18 | INFO     | server.app:log_requests:49 | POST /chat/conversations/new → 200 (0.00s)
2026-06-09 14:32:18 | INFO     | server.routes.chat:chat:35 | 📥 收到请求: message=Python 怎么学？, model=fast, conv_id=728b78c4-0b51-4964-bc8f-551846cf0063
2026-06-09 14:32:18 | INFO     | server.routes.chat:chat:44 | 🔄 切换模型: qwen2.5:3b-instruct → qwen2.5:3b-instruct (key=fast)
2026-06-09 14:32:18 | INFO     | server.app:log_requests:49 | POST /chat → 200 (0.02s)
2026-06-09 14:32:24 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:32:32 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:32:36 | INFO     | server.app:log_requests:49 | OPTIONS /chat/conversations/728b78c4-0b51-4964-bc8f-551846cf0063 → 200 (0.00s)
2026-06-09 14:32:36 | INFO     | server.app:log_requests:49 | DELETE /chat/conversations/728b78c4-0b51-4964-bc8f-551846cf0063 → 200 (0.00s)
2026-06-09 14:32:36 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:32:40 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:32:40 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:34:41 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:34:41 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:34:42 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:34:44 | INFO     | server.app:log_requests:49 | POST /chat/conversations/new → 200 (0.00s)
2026-06-09 14:34:44 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:34:51 | INFO     | server.app:log_requests:49 | POST /chat/conversations/switch → 200 (0.00s)
2026-06-09 14:34:51 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:34:52 | INFO     | server.app:log_requests:49 | POST /chat/conversations/switch → 200 (0.00s)
2026-06-09 14:34:52 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:35:08 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:35:08 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:35:10 | INFO     | server.routes.chat:chat:35 | 📥 收到请求: message=你好, model=fast, conv_id=
2026-06-09 14:35:10 | INFO     | server.routes.chat:chat:44 | 🔄 切换模型: qwen2.5:3b-instruct → qwen2.5:3b-instruct (key=fast)
2026-06-09 14:35:10 | INFO     | server.app:log_requests:49 | POST /chat → 200 (0.01s)
2026-06-09 14:35:15 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:35:16 | INFO     | server.app:log_requests:49 | POST /chat/conversations/switch → 200 (0.00s)
2026-06-09 14:35:16 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:35:16 | INFO     | server.app:log_requests:49 | POST /chat/conversations/new → 200 (0.00s)
2026-06-09 14:35:16 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:35:17 | INFO     | server.app:log_requests:49 | POST /chat/conversations/switch → 200 (0.00s)
2026-06-09 14:35:17 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:35:19 | INFO     | server.app:log_requests:49 | OPTIONS /chat/conversations/39b77a51-5ef1-4140-987e-66f9ce692198 → 200 (0.00s)
2026-06-09 14:35:19 | INFO     | server.app:log_requests:49 | DELETE /chat/conversations/39b77a51-5ef1-4140-987e-66f9ce692198 → 200 (0.00s)
2026-06-09 14:35:19 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:35:19 | INFO     | server.app:log_requests:49 | OPTIONS /chat/conversations/446f91c7-0ed0-4230-9fd3-892b73965b30 → 200 (0.00s)
2026-06-09 14:35:19 | INFO     | server.app:log_requests:49 | DELETE /chat/conversations/446f91c7-0ed0-4230-9fd3-892b73965b30 → 200 (0.00s)
2026-06-09 14:35:19 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:39:30 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:39:32 | INFO     | server.app:log_requests:49 | POST /chat/conversations/new → 200 (0.00s)
2026-06-09 14:39:32 | INFO     | server.routes.chat:chat:35 | 📥 收到请求: message=Python 怎么学？, model=fast, conv_id=eaa2efca-4323-41f6-a018-ca1ce8a48c7e
2026-06-09 14:39:32 | INFO     | server.routes.chat:chat:44 | 🔄 切换模型: qwen2.5:3b-instruct → qwen2.5:3b-instruct (key=fast)
2026-06-09 14:39:32 | INFO     | server.app:log_requests:49 | POST /chat → 200 (0.01s)
2026-06-09 14:39:38 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:39:38 | INFO     | server.routes.chat:chat:35 | 📥 收到请求: message=如何选择合适的编程项目？, model=fast, conv_id=eaa2efca-4323-41f6-a018-ca1ce8a48c7e
2026-06-09 14:39:38 | INFO     | server.routes.chat:chat:44 | 🔄 切换模型: qwen2.5:3b-instruct → qwen2.5:3b-instruct (key=fast)
2026-06-09 14:39:38 | INFO     | server.app:log_requests:49 | POST /chat → 200 (0.02s)
2026-06-09 14:39:45 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:42:50 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:42:58 | INFO     | __main__:setup_logging:27 | 日志系统初始化完成
2026-06-09 14:42:58 | INFO     | __main__:main:176 | LocalMind Agent 启动中...
2026-06-09 14:43:01 | INFO     | __main__:check_ollama:51 | Ollama 运行中，15 个模型
2026-06-09 14:43:01 | INFO     | __main__:init_data:87 | 初始化数据目录
2026-06-09 14:43:01 | INFO     | __main__:init_data:103 | 数据目录就绪，7 个模式
2026-06-09 14:43:01 | INFO     | __main__:check_models:108 | 检查 AI 模型
2026-06-09 14:43:03 | INFO     | __main__:check_models:116 | Ollama 模型就绪: qwen2.5:3b-instruct
2026-06-09 14:43:03 | INFO     | __main__:check_models:116 | Ollama 模型就绪: qwen2.5:7b-instruct
2026-06-09 14:43:03 | INFO     | __main__:check_models:129 | 胸片模型就绪: tools/xray/xray_models/best_classifier.pth (94.0 MB)
2026-06-09 14:43:03 | INFO     | __main__:start_server:164 | 启动服务: 0.0.0.0:8765
2026-06-09 14:43:03 | INFO     | __main__:start_server:165 | 鉴权状态: 🔓 未启用
2026-06-09 14:43:10 | INFO     | tools.rag.evaluator:__init__:14 | RAG 评估器初始化完成
2026-06-09 14:43:10 | INFO     | tools.rag.engine:__init__:43 | RAG 引擎初始化完成: embed=bge-m3, chunk=500
2026-06-09 14:43:10 | INFO     | agent.core:_apply_mode_tools:99 | 模式 [normal] 启用工具: ['vision_describe', 'xray_diagnose', 'rag_search', 'web_search', 'execute_code', 'calculate', 'read_file', 'write_file', 'list_files', 'get_current_time', 'remember', 'recall', 'send_email']
2026-06-09 14:43:10 | INFO     | agent.core:__init__:57 | LocalMindAgent 初始化完成, 模式: normal, 模型: qwen2.5:3b-instruct
2026-06-09 14:43:10 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.01s)
2026-06-09 14:43:10 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:43:10 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:43:11 | INFO     | server.app:log_requests:49 | POST /chat/conversations/new → 200 (0.00s)
2026-06-09 14:43:11 | INFO     | server.routes.chat:chat:35 | 📥 收到请求: message=Python 怎么学？, model=fast, conv_id=3072c82b-979b-4141-a6af-5af925a5e9ff
2026-06-09 14:43:11 | INFO     | server.routes.chat:chat:44 | 🔄 切换模型: qwen2.5:3b-instruct → qwen2.5:3b-instruct (key=fast)
2026-06-09 14:43:11 | INFO     | server.app:log_requests:49 | POST /chat → 200 (0.01s)
2026-06-09 14:43:12 | INFO     | agent.core:_generate_title:665 | 标题: Python 学习指南
2026-06-09 14:43:16 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:44:58 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:44:59 | INFO     | server.app:log_requests:49 | POST /chat/conversations/switch → 200 (0.00s)
2026-06-09 14:44:59 | INFO     | server.app:log_requests:49 | GET /chat/history → 200 (0.00s)
2026-06-09 14:44:59 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:45:00 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:45:02 | INFO     | server.app:log_requests:49 | OPTIONS /chat/conversations/3072c82b-979b-4141-a6af-5af925a5e9ff → 200 (0.00s)
2026-06-09 14:45:02 | INFO     | server.app:log_requests:49 | DELETE /chat/conversations/3072c82b-979b-4141-a6af-5af925a5e9ff → 200 (0.00s)
2026-06-09 14:45:02 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
2026-06-09 14:47:09 | INFO     | server.app:log_requests:49 | GET /chat/conversations → 200 (0.00s)
